recommendation_score,price_score,horsepower_score,year_score,mileage_score,location_score,seller_score,car_name,price_eur,year,mileage_km,fuel,transmission,seller_type,location,horsepower,doors,critair_estimated,url,source_file,raw_text,sr_text,date_seen
52,30,0,5,17,0,0,Peugeot 207,4500,2011,90000,Diesel,Manuelle,,Couches 71490,,,2,https://www.leboncoin.fr/ad/voitures/3188082815,leboncoin_page3.html,"Peugeot 207 4 500 € Prix: 4 500 €. Pack Sérénité · 2011 · 90000 km · Diesel · Manuelle Année: ""2011"". Kilométrage: ""90000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 90000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""90000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Couches 71490 Située à Couches 71490.","Prix: 4 500 €. Année: ""2011"". Kilométrage: ""90000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""90000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Couches 71490.",2026-05-07 00:53:06
52,30,0,5,17,0,0,Citroën C3,5000,2011,102800,Essence,Manuelle,,Vergisson 71960,,,1,https://www.leboncoin.fr/ad/voitures/3178505324,leboncoin_page5.html,"Citroën C3 5 000 € Prix: 5 000 €. Pack Sérénité · 2011 · 102800 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""102800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 102800 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""102800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Vergisson 71960 Située à Vergisson 71960.","Prix: 5 000 €. Année: ""2011"". Kilométrage: ""102800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""102800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Vergisson 71960.",2026-05-07 00:53:06
52,22,0,17,13,0,0,Dacia Sandero,5200,2017,119000,Essence,Manuelle,,Montceau-les-Mines 71300,,,1,https://www.leboncoin.fr/ad/voitures/3180737983,leboncoin_page3.html,"Dacia Sandero 5 200 € Prix: 5 200 €. Pack Sérénité · 2017 · 119000 km · Essence · Manuelle Année: ""2017"". Kilométrage: ""119000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2017 Kilométrage 119000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2017"". Kilométrage: ""119000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Montceau-les-Mines 71300 Située à Montceau-les-Mines 71300.","Prix: 5 200 €. Année: ""2017"". Kilométrage: ""119000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2017"". Kilométrage: ""119000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montceau-les-Mines 71300.",2026-05-07 00:53:06
52,22,0,17,13,0,0,Ds3 performance line fin 2017,6000,2017,135000,Essence,Manuelle,,Louhans 71500,,,1,https://www.leboncoin.fr/ad/voitures/3185868408,leboncoin_page3.html,"Ds3 performance line fin 2017 6 000 € Prix: 6 000 €. Pack Sérénité · 2017 · 135000 km · Essence · Manuelle Année: ""2017"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2017 Kilométrage 135000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2017"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Louhans 71500 Située à Louhans 71500.","Prix: 6 000 €. Année: ""2017"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2017"". Kilométrage: ""135000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Louhans 71500.",2026-05-07 00:53:06
52,22,0,17,13,0,0,Dacia Sandero 1.2 16v 2016,5200,2016,129800,Essence,Manuelle,,Seurre 21250,,,1,https://www.leboncoin.fr/ad/voitures/3186219787,leboncoin_page3.html,"Dacia Sandero 1.2 16v 2016 5 200 € Prix: 5 200 €. Pack Sérénité · 2016 · 129800 km · Essence · Manuelle Année: ""2016"". Kilométrage: ""129800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2016 Kilométrage 129800 km Énergie Essence Boîte de vitesse Manuelle Année: ""2016"". Kilométrage: ""129800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Seurre 21250 Située à Seurre 21250.","Prix: 5 200 €. Année: ""2016"". Kilométrage: ""129800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2016"". Kilométrage: ""129800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Seurre 21250.",2026-05-07 00:53:06
52,22,0,13,17,0,0,Renault Twingo III 1.0 SCE 70 ZEN,6000,2015,91000,Essence,Manuelle,,Autun 71400,,,1,https://www.leboncoin.fr/ad/voitures/3166484675,leboncoin_page5.html,"Renault Twingo III 1.0 SCE 70 ZEN 6 000 € Prix: 6 000 €. Pack Sérénité · 2015 · 91000 km · Essence · Manuelle Année: ""2015"". Kilométrage: ""91000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2015 Kilométrage 91000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2015"". Kilométrage: ""91000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Autun 71400 Située à Autun 71400.","Prix: 6 000 €. Année: ""2015"". Kilométrage: ""91000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2015"". Kilométrage: ""91000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Autun 71400.",2026-05-07 00:53:06
52,22,0,13,17,0,0,Peugeot 208,5800,2015,102000,Essence,Manuelle,,Feillens 01570,,,1,https://www.leboncoin.fr/ad/voitures/3188677853,leboncoin_page3.html,"Peugeot 208 5 800 € Prix: 5 800 €. Pack Sérénité · 2015 · 102000 km · Essence · Manuelle Année: ""2015"". Kilométrage: ""102000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2015 Kilométrage 102000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2015"". Kilométrage: ""102000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Feillens 01570 Située à Feillens 01570.","Prix: 5 800 €. Année: ""2015"". Kilométrage: ""102000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2015"". Kilométrage: ""102000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Feillens 01570.",2026-05-07 00:53:06
52,22,0,13,17,0,0,Peugeot 108,6000,2014,101000,Essence,Manuelle,,Mesvres 71190,,,1,https://www.leboncoin.fr/ad/voitures/3158440313,leboncoin_page5.html,"Peugeot 108 6 000 € Prix: 6 000 €. Pack Sérénité · 2014 · 101000 km · Essence · Manuelle Année: ""2014"". Kilométrage: ""101000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 101000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""101000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mesvres 71190 Située à Mesvres 71190.","Prix: 6 000 €. Année: ""2014"". Kilométrage: ""101000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""101000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Mesvres 71190.",2026-05-07 00:53:06
52,22,0,5,20,0,5,Citroen C1 1.0I ATTRACTION 5P,5490,2011,48041,Essence,Manuelle,Professionnel,Montagny-lès-Beaune 21200 Le Poil,,,1,https://www.leboncoin.fr/ad/voitures/3146410650,leboncoin_page1.html,"Citroen C1 1.0I ATTRACTION 5P 5 490 € Prix: 5 490 €. Pro Vendeur professionnel. · 2011 · 48041 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""48041 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 48041 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""48041 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" SUNAUTO VO Montagny-lès-Beaune 21200 Le Poil Située à Montagny-lès-Beaune 21200 Le Poil.","Prix: 5 490 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""48041 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""48041 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montagny-lès-Beaune 21200 Le Poil.",2026-05-07 00:53:06
51,30,0,13,8,0,0,Peugeot 308,4800,2015,143000,Essence,Automatique,,Beaune 21200,,,1,https://www.leboncoin.fr/ad/voitures/3191756852,leboncoin_page1.html,"Déjà Vu Annonce déjà vue. Peugeot 308 4 800 € Prix: 4 800 €. Pack Sérénité · 2015 · 143000 km · Essence · Automatique Année: ""2015"". Kilométrage: ""143000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Année 2015 Kilométrage 143000 km Énergie Essence Boîte de vitesse Automatique Année: ""2015"". Kilométrage: ""143000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Beaune 21200 Située à Beaune 21200.","Annonce déjà vue. Prix: 4 800 €. Année: ""2015"". Kilométrage: ""143000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Année: ""2015"". Kilométrage: ""143000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Située à Beaune 21200.",2026-05-07 00:53:06
51,30,0,13,8,0,0,A vendre C3 diesel societe 5 portes,5000,2014,141306,Diesel,Manuelle,,Marsonnas 01340,,5.0,2,https://www.leboncoin.fr/ad/voitures/3188787623,leboncoin_page3.html,"A vendre C3 diesel societe 5 portes 5 000 € Prix: 5 000 €. Pack Sérénité · 2014 · 141306 km · Diesel · Manuelle Année: ""2014"". Kilométrage: ""141306 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 141306 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""141306 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Marsonnas 01340 Située à Marsonnas 01340.","Prix: 5 000 €. Année: ""2014"". Kilométrage: ""141306 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""141306 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Marsonnas 01340.",2026-05-07 00:53:06
51,30,0,13,8,0,0,Nissan note,4300,2014,158500,Essence,Manuelle,,Domsure 01270,,,1,https://www.leboncoin.fr/ad/voitures/3190822177,leboncoin_page2.html,"Nissan note 4 300 € Prix: 4 300 €. Pack Sérénité · 2014 · 158500 km · Essence · Manuelle Année: ""2014"". Kilométrage: ""158500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 158500 km Énergie Essence Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""158500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Domsure 01270 Située à Domsure 01270.","Prix: 4 300 €. Année: ""2014"". Kilométrage: ""158500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""158500 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Domsure 01270.",2026-05-07 00:53:06
51,22,0,9,20,0,0,Citroën C3 essence,5900,2013,57800,Essence,Manuelle,,Manziat 01570,,,1,https://www.leboncoin.fr/ad/voitures/3190281997,leboncoin_page2.html,"Déjà Vu Annonce déjà vue. Citroën C3 essence 5 900 € Prix: 5 900 €. Pack Sérénité · 2013 · 57800 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""57800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 57800 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""57800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Manziat 01570 Située à Manziat 01570.","Annonce déjà vue. Prix: 5 900 €. Année: ""2013"". Kilométrage: ""57800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""57800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Manziat 01570.",2026-05-07 00:53:06
51,22,0,9,20,0,0,FIAT Panda,6000,2013,77000,Essence,Manuelle,,Chaussin 39120,,,1,https://www.leboncoin.fr/ad/voitures/3173623068,leboncoin_page5.html,"FIAT Panda 6 000 € Prix: 6 000 €. Pack Sérénité · 2013 · 77000 km · Essence · Manuelle Année: ""2013"". Kilométrage: ""77000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2013 Kilométrage 77000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2013"". Kilométrage: ""77000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Chaussin 39120 Située à Chaussin 39120.","Prix: 6 000 €. Année: ""2013"". Kilométrage: ""77000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2013"". Kilométrage: ""77000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Chaussin 39120.",2026-05-07 00:53:06
51,8,15,5,13,10,0,C4 picasso vti 120 ch,2000,2011,134000,Essence,Manuelle,,Chalon-sur-Saône 71100,120.0,,1,https://www.leboncoin.fr/ad/voitures/3121209820,leboncoin_page2.html,"C4 picasso vti 120 ch 2 000 € Prix: 2 000 €. Pack Sérénité · 2011 · 134000 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""134000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 134000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""134000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Chalon-sur-Saône 71100 Située à Chalon-sur-Saône 71100.","Prix: 2 000 €. Année: ""2011"". Kilométrage: ""134000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""134000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Chalon-sur-Saône 71100.",2026-05-07 00:53:06
50,24,0,13,13,0,0,Peugeot ion,3200,2015,132000,Électrique,Automatique,,Autun 71400,,,0,https://www.leboncoin.fr/ad/voitures/3163198555,leboncoin_page5.html,"Peugeot ion 3 200 € Prix: 3 200 €. Paiement sécurisé · 2015 · 132000 km · Électrique · Automatique Année: ""2015"". Kilométrage: ""132000 km"". Énergie: ""Électrique"". Boîte de vitesse: ""Automatique"" Année 2015 Kilométrage 132000 km Énergie Électrique Boîte de vitesse Automatique Année: ""2015"". Kilométrage: ""132000 km"". Énergie: ""Électrique"". Boîte de vitesse: ""Automatique"" Autun 71400 Située à Autun 71400.","Prix: 3 200 €. Année: ""2015"". Kilométrage: ""132000 km"". Énergie: ""Électrique"". Boîte de vitesse: ""Automatique"" Année: ""2015"". Kilométrage: ""132000 km"". Énergie: ""Électrique"". Boîte de vitesse: ""Automatique"" Située à Autun 71400.",2026-05-07 00:53:06
49,22,0,9,13,0,5,RENAULT TWINGO II Tce 100 Gordini,5990,2012,116990,Essence,Manuelle,Professionnel,Châtenoy-le-Royal 71880,,,1,https://www.leboncoin.fr/ad/voitures/3190211052,leboncoin_page1.html,"RENAULT TWINGO II Tce 100 Gordini 5 990 € Prix: 5 990 €. Pro Vendeur professionnel. · 2012 · 116990 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""116990 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 116990 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""116990 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" TRANSAKAUTO CHALON Châtenoy-le-Royal 71880 Située à Châtenoy-le-Royal 71880.","Prix: 5 990 €. Vendeur professionnel. Année: ""2012"". Kilométrage: ""116990 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""116990 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Châtenoy-le-Royal 71880.",2026-05-07 00:53:06
49,22,0,9,13,5,0,Suzuki swift édition Little Marcel 5 portes,5990,2012,126000,Essence,Manuelle,,Mâcon 71000,,5.0,1,https://www.leboncoin.fr/ad/voitures/3182586609,leboncoin_page3.html,"Déjà Vu Annonce déjà vue. Suzuki swift édition Little Marcel 5 portes 5 990 € Prix: 5 990 €. Pack Sérénité · 2012 · 126000 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""126000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 126000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""126000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Mâcon 71000 Située à Mâcon 71000.","Annonce déjà vue. Prix: 5 990 €. Année: ""2012"". Kilométrage: ""126000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""126000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Mâcon 71000.",2026-05-07 00:53:06
49,22,0,9,13,5,0,Ford kuga Boîte à vitesse à changer,5500,2012,130000,Diesel,Automatique,,Le Creusot 71200,,,2,https://www.leboncoin.fr/ad/voitures/3187744037,leboncoin_page3.html,"Déjà Vu Annonce déjà vue. Ford kuga Boîte à vitesse à changer 5 500 € Prix: 5 500 €. Pack Sérénité · 2012 · 130000 km · Diesel · Automatique Année: ""2012"". Kilométrage: ""130000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Automatique"" Année 2012 Kilométrage 130000 km Énergie Diesel Boîte de vitesse Automatique Année: ""2012"". Kilométrage: ""130000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Automatique"" Le Creusot 71200 Située à Le Creusot 71200.","Annonce déjà vue. Prix: 5 500 €. Année: ""2012"". Kilométrage: ""130000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Automatique"" Année: ""2012"". Kilométrage: ""130000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Automatique"" Située à Le Creusot 71200.",2026-05-07 00:53:06
49,22,0,5,17,0,5,Fiat 500 1.2 essence 69ch 92 000km,5490,2011,91800,Essence,Manuelle,Professionnel,Fixin 21220,69.0,,1,https://www.leboncoin.fr/ad/voitures/3166482562,leboncoin_page2.html,"Fiat 500 1.2 essence 69ch 92 000km 5 490 € Prix: 5 490 €. Pro Vendeur professionnel. · 2011 · 91800 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""91800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 91800 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""91800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Fixin 21220 Située à Fixin 21220.","Prix: 5 490 €. Vendeur professionnel. Année: ""2011"". Kilométrage: ""91800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""91800 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Fixin 21220.",2026-05-07 00:53:06
48,30,0,5,13,0,0,Clio 3 1.2 Essence,4990,2011,130000,Essence,Manuelle,,Abergement-la-Ronce 39500,,,1,https://www.leboncoin.fr/ad/voitures/3141647649,leboncoin_page5.html,"Clio 3 1.2 Essence 4 990 € Prix: 4 990 €. Pack Sérénité · 2011 · 130000 km · Essence · Manuelle Année: ""2011"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2011 Kilométrage 130000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2011"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Abergement-la-Ronce 39500 Située à Abergement-la-Ronce 39500.","Prix: 4 990 €. Année: ""2011"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2011"". Kilométrage: ""130000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Abergement-la-Ronce 39500.",2026-05-07 00:53:06
48,22,0,13,13,0,0,Vend C3 diesel,6000,2015,126000,Diesel,Manuelle,,Saint-Marcel 71380,,,2,https://www.leboncoin.fr/ad/voitures/3190920835,leboncoin_page2.html,"Vend C3 diesel 6 000 € Prix: 6 000 €. Pack Sérénité · 2015 · 126000 km · Diesel · Manuelle Année: ""2015"". Kilométrage: ""126000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2015 Kilométrage 126000 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2015"". Kilométrage: ""126000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Saint-Marcel 71380 Située à Saint-Marcel 71380.","Prix: 6 000 €. Année: ""2015"". Kilométrage: ""126000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2015"". Kilométrage: ""126000 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Saint-Marcel 71380.",2026-05-07 00:53:06
48,22,0,13,8,0,5,Peugeot 3008 1ère Main 2015 Garantie,5990,2015,140550,Essence,Manuelle,Professionnel,Montceau-les-Mines 71300 Le Bois du Verne,,,1,https://www.leboncoin.fr/ad/voitures/3130243350,leboncoin_page3.html,"Déjà Vu Annonce déjà vue. Peugeot 3008 1ère Main 2015 Garantie 5 990 € Baisse de prix Prix: 5 990 €.. Baisse de prix Pro Vendeur professionnel. · 2015 · 140550 km · Essence · Manuelle Année: ""2015"". Kilométrage: ""140550 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2015 Kilométrage 140550 km Énergie Essence Boîte de vitesse Manuelle Année: ""2015"". Kilométrage: ""140550 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Montceau-les-Mines 71300 Le Bois du Verne Située à Montceau-les-Mines 71300 Le Bois du Verne.","Annonce déjà vue. Prix: 5 990 €.. Baisse de prix Vendeur professionnel. Année: ""2015"". Kilométrage: ""140550 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2015"". Kilométrage: ""140550 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montceau-les-Mines 71300 Le Bois du Verne.",2026-05-07 00:53:06
48,22,0,13,8,0,5,Citroën C3 1.2l PURETECH boîte auto entretien à jour,5790,2015,142000,Essence,Automatique,Professionnel,Morey-Saint-Denis 21220,,,1,https://www.leboncoin.fr/ad/voitures/3132580702,leboncoin_page5.html,"Citroën C3 1.2l PURETECH boîte auto entretien à jour 5 790 € Prix: 5 790 €. Pro Vendeur professionnel. · 2015 · 142000 km · Essence · Automatique Année: ""2015"". Kilométrage: ""142000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Année 2015 Kilométrage 142000 km Énergie Essence Boîte de vitesse Automatique Année: ""2015"". Kilométrage: ""142000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Morey-Saint-Denis 21220 Située à Morey-Saint-Denis 21220.","Prix: 5 790 €. Vendeur professionnel. Année: ""2015"". Kilométrage: ""142000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Année: ""2015"". Kilométrage: ""142000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Automatique"" Située à Morey-Saint-Denis 21220.",2026-05-07 00:53:06
48,22,0,13,8,0,5,FORD Fiesta 1.0 ECOBOOST 100 S&S TITANIUM 5.0 CV,5790,2014,145000,Essence,Manuelle,Professionnel,Montmorot 39570,,,1,https://www.leboncoin.fr/ad/voitures/3175388427,leboncoin_page1.html,"Déjà Vu Annonce déjà vue. FORD Fiesta 1.0 ECOBOOST 100 S&S TITANIUM 5.0 CV 5 790 € Prix: 5 790 €. Pro Vendeur professionnel. · 2014 · 145000 km · Essence · Manuelle Année: ""2014"". Kilométrage: ""145000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2014 Kilométrage 145000 km Énergie Essence Boîte de vitesse Manuelle Année: ""2014"". Kilométrage: ""145000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Agence Automobilière Lons le saunier Montmorot 39570 Située à Montmorot 39570.","Annonce déjà vue. Prix: 5 790 €. Vendeur professionnel. Année: ""2014"". Kilométrage: ""145000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2014"". Kilométrage: ""145000 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Montmorot 39570.",2026-05-07 00:53:06
48,22,0,9,17,0,0,Peugeot Bipper,5900,2012,83100,Essence,Manuelle,,Autun 71400,,,1,https://www.leboncoin.fr/ad/voitures/3192966304,leboncoin_page1.html,"Peugeot Bipper 5 900 € Prix: 5 900 €. Pack Sérénité · 2012 · 83100 km · Essence · Manuelle Année: ""2012"". Kilométrage: ""83100 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 83100 km Énergie Essence Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""83100 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Autun 71400 Située à Autun 71400.","Prix: 5 900 €. Année: ""2012"". Kilométrage: ""83100 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""83100 km"". Énergie: ""Essence"". Boîte de vitesse: ""Manuelle"" Située à Autun 71400.",2026-05-07 00:53:06
48,22,0,9,17,0,0,Citroen c3 1.4 hdi,6000,2012,95300,Diesel,Manuelle,,Sancé 71000,,,2,https://www.leboncoin.fr/ad/voitures/3189785019,leboncoin_page2.html,"Citroen c3 1.4 hdi 6 000 € Prix: 6 000 €. Pack Sérénité · 2012 · 95300 km · Diesel · Manuelle Année: ""2012"". Kilométrage: ""95300 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année 2012 Kilométrage 95300 km Énergie Diesel Boîte de vitesse Manuelle Année: ""2012"". Kilométrage: ""95300 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Sancé 71000 Située à Sancé 71000.","Prix: 6 000 €. Année: ""2012"". Kilométrage: ""95300 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Année: ""2012"". Kilométrage: ""95300 km"". Énergie: ""Diesel"". Boîte de vitesse: ""Manuelle"" Située à Sancé 71000.",2026-05-07 00:53:06
